,full_text,Label
921,The president also ordered the release of unredacted text messages from fired FBI Special Agent Peter Strzok former FBI counsel Lisa Page former FBI Director James Comey and former FBI Deputy Director Andrew McCabe.,0
1451,The day began with Trump patting Kim on the back and placing his hand on the North Korean s shoulder as they walked into their first meeting.,0
5707,At a rally of 8500 in Indiana on Friday Trump encouraged them to go out and vote Republican if they didn t want to be uttering the words Speaker Pelosi over the next two years.,1
840,The source added that the Justice Department is working on a compressed timeline and they expect the first release of records in days or sooner.,0
5621,Turkish media reports based in part on apparent audio recordings have said Khashoggi was beaten to death and then dismembered in the building.,1
748,To begin with Trump has outsourced his judicial nominations to outside party aligned groups the Heritage Foundation and the Federalist Society.,0
3341,This is a very real threat one that is largely immune to attack from the air.,1
1193,Tuesday s meeting convened at a luxury hotel on the island of Sentosa came just three months after Trump accepted North Korea s invitation for talks on the spot.,0
2625,Even the president of the local mosque in Princeton says it should stay.,0
723,Justice Anthony Kennedy gave President Donald Trump the biggest political gift possible when he announced his resignation in the spring.,0
866,Trump has decided to intervene in a pending law enforcement investigation by ordering the selective release of materials he believes are helpful to his defense team and thinks will advance a false narrative Schiff said.,0
2074,In that first meeting they were joined only by translators a break from standard practice of having at least one aide present for high stakes huddles.,0
2655,It says So picture Adam being able to crawl up on the back of a dinosaur,0
346,Whether that matters in terms of public opinion for Trump is unclear but it certainly isn t good for any Republican senators caught up in the middle along with any other candidates who have had to weigh in only to find the facts as they knew them constantly changing.,0
1883,The meeting came only months after the two men traded nuclear taunts ratcheting up tensions and leading to fears of war.,0
2002,More critical in Trump s telling was the development of a personal bond with Kim a brutal dictator responsible for the deaths not only of his own citizens but of at least one American Otto Warmbier who was returned to the US in a coma only to die days later.,0
565,Kavanaugh Nomination Is Exploding in Trump s Face,0
399,In the event that s not what s causing the trouble but still it s an example of Trump taking needless risks.,0
1411,The document he and Kim signed said the North Korean leader reaffirmed his firm and unwavering commitment to complete denuclearization of the Korean Peninsula.,0
2943,CNN s lawyers called the note an after the fact concocted process. By Monday afternoon the sides had reached a resolution.,0
1432,Trump showed Kim the movie on an iPad during their talks.,0
2820,.,0
1228,Who sanctioned this commitment to a new army which if Syria and its Russian and Iranian allies and the Turks do not all back down risks a major U.S. war with no allies but the Kurds,1
